Country,State,City,Postal Code,Region,source_filename,file_month
United States,Delaware,Wilmington,19805,East,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Illinois,Chicago,60653,Central,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Pennsylvania,Philadelphia,19134,East,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,California,San Francisco,94110,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Texas,Austin,78745,Central,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,North Carolina,Charlotte,28205,South,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,California,Salinas,93905,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,California,San Francisco,94109,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Illinois,Chicago,60623,Central,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,California,San Francisco,94122,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Washington,Seattle,98105,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Illinois,Bloomington,61701,Central,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,California,Los Angeles,90004,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Ohio,Fairfield,45014,East,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Texas,Carrollton,75007,Central,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Colorado,Loveland,80538,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Texas,Houston,77070,Central,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Kentucky,Richmond,40475,South,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Indiana,Indianapolis,46203,Central,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,New Hampshire,Concord,3301,East,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Louisiana,Lafayette,70506,South,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Texas,Cedar Hill,75104,Central,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,New York,New York City,10011,East,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,California,Westminster,92683,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,California,San Diego,92105,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,California,San Jose,95123,West,202208_Orders_2022_09_04_03_39_09.csv,202208
United States,Wisconsin,Milwaukee,53209,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Florida,Fort Lauderdale,33311,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Delaware,Wilmington,19805,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Illinois,Chicago,60653,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Pennsylvania,Philadelphia,19134,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,San Francisco,94110,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Texas,Austin,78745,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,North Carolina,Charlotte,28205,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Salinas,93905,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,San Francisco,94109,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Illinois,Chicago,60623,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,San Francisco,94122,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Washington,Seattle,98105,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Illinois,Bloomington,61701,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Los Angeles,90004,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Ohio,Fairfield,45014,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Texas,Carrollton,75007,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Colorado,Loveland,80538,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Texas,Houston,77070,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Kentucky,Richmond,40475,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Indiana,Indianapolis,46203,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,New Hampshire,Concord,3301,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Louisiana,Lafayette,70506,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Texas,Cedar Hill,75104,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,New York,New York City,10011,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Westminster,92683,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,San Diego,92105,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,San Jose,95123,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,New York,Long Beach,11561,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Texas,Dallas,75081,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Minnesota,Moorhead,56560,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,North Carolina,Jacksonville,28540,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Indiana,Columbus,47201,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Indiana,Richmond,47374,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Texas,Bedford,76021,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Louisiana,Lake Charles,70601,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,New York,New York City,10009,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Washington,Seattle,98103,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Lake Forest,92630,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Maryland,Columbia,21044,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Florida,Orlando,32839,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Tennessee,Memphis,38109,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,San Diego,92037,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Pennsylvania,Philadelphia,19120,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Los Angeles,90032,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Minnesota,Roseville,55113,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,New Jersey,Plainfield,7060,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Tennessee,Columbia,38401,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,New York,Watertown,13601,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Brentwood,94513,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Texas,Houston,77095,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Kentucky,Louisville,40214,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Texas,Dallas,75220,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Massachusetts,New Bedford,2740,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Ohio,Lakewood,44107,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Ohio,Columbus,43229,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Utah,Salt Lake City,84106,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Massachusetts,Lawrence,1841,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Los Angeles,90036,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Massachusetts,Franklin,2038,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Fresno,93727,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Colorado,Louisville,80027,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Arizona,Chandler,85224,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Oakland,94601,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,New York,New York City,10035,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Mississippi,Jackson,39212,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Washington,Seattle,98115,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Minnesota,Lakeville,55044,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Pennsylvania,Philadelphia,19143,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Florida,Tallahassee,32303,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,New York,New York City,10024,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Ohio,Lancaster,43130,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Tennessee,Jackson,38301,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Ohio,Cleveland,44105,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Pennsylvania,Philadelphia,19140,East,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Michigan,Detroit,48234,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Georgia,Columbus,31907,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Illinois,Chicago,60610,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Inglewood,90301,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Arizona,Mesa,85204,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Florida,Tampa,33614,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Florida,Port Saint Lucie,34952,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Tennessee,Franklin,37064,South,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,California,Los Angeles,90049,West,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Illinois,Quincy,62301,Central,202208_Orders_2022_09_07_08_02_11.csv,202208
United States,Wisconsin,Milwaukee,53209,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Florida,Fort Lauderdale,33311,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Delaware,Wilmington,19805,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Illinois,Chicago,60653,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Pennsylvania,Philadelphia,19134,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,San Francisco,94110,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Texas,Austin,78745,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,North Carolina,Charlotte,28205,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,Salinas,93905,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,San Francisco,94109,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Illinois,Chicago,60623,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,San Francisco,94122,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Washington,Seattle,98105,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Illinois,Bloomington,61701,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,Los Angeles,90004,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Ohio,Fairfield,45014,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Texas,Carrollton,75007,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Colorado,Loveland,80538,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Texas,Houston,77070,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Kentucky,Richmond,40475,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Indiana,Indianapolis,46203,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,New Hampshire,Concord,3301,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Louisiana,Lafayette,70506,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Texas,Cedar Hill,75104,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,New York,New York City,10011,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,Westminster,92683,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,San Diego,92105,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,San Jose,95123,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,New York,Long Beach,11561,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Texas,Dallas,75081,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Minnesota,Moorhead,56560,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,North Carolina,Jacksonville,28540,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Indiana,Columbus,47201,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Indiana,Richmond,47374,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Texas,Bedford,76021,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Louisiana,Lake Charles,70601,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,New York,New York City,10009,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Washington,Seattle,98103,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,Lake Forest,92630,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Maryland,Columbia,21044,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Florida,Orlando,32839,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Tennessee,Memphis,38109,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,San Diego,92037,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Pennsylvania,Philadelphia,19120,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,Los Angeles,90032,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Minnesota,Roseville,55113,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,New Jersey,Plainfield,7060,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Tennessee,Columbia,38401,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,New York,Watertown,13601,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,Brentwood,94513,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Texas,Houston,77095,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Kentucky,Louisville,40214,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Texas,Dallas,75220,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Massachusetts,New Bedford,2740,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Ohio,Lakewood,44107,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Ohio,Columbus,43229,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Utah,Salt Lake City,84106,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Massachusetts,Lawrence,1841,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,Los Angeles,90036,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Massachusetts,Franklin,2038,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,Fresno,93727,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Colorado,Louisville,80027,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Arizona,Chandler,85224,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,California,Oakland,94601,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,New York,New York City,10035,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Mississippi,Jackson,39212,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Washington,Seattle,98115,West,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Minnesota,Lakeville,55044,Central,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Pennsylvania,Philadelphia,19143,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Florida,Tallahassee,32303,South,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,New York,New York City,10024,East,202208_Orders_2022_09_10_12_41_11.csv,202208
United States,Ohio,Lancaster,43130,East,202208_Orders_2022_09_10_12_41_11.csv,202208
